mean(bx),max(bx),std(bx),min(bx),cv(bx),minmax(bx),mean(by),max(by),std(by),min(by),cv(by),minmax(by),mean(bz),max(bz),std(bz),min(bz),cv(bz),minmax(bz),mean(bt),max(bt),std(bt),min(bt),cv(bt),minmax(bt),mean(vt),max(vt),std(vt),min(vt),cv(vt),minmax(vt),mean(np),max(np),std(np),min(np),cv(np),minmax(np),mean(tp),max(tp),std(tp),min(tp),cv(tp),minmax(tp),Target
1.899607852,5.159897793,1.314959671,-0.892553421,0.692226908,-0.172978896,-5.846722306,-2.010150433,1.236322736,-7.898818493,0.211455696,3.929466355,0.267910136,5.629056231,2.400050963,-5.627826323,8.958417914,-0.999781507,6.816840853,8.078619924,0.642639713,5.198934173,0.094272366,0.643542365,402.2005328,418.0522766,8.219676249,376.8723755,0.020436761,0.901495809,12.63784245,31.94204712,5.506496683,5.581217766,0.435714933,0.174729495,48721.44387,80102.21094,11051.68765,28925.375,0.226834157,0.361105825,-7.978665414
-2.942317595,6.106824768,3.77908537,-8.847094497,1.284390705,-1.448722508,3.786719401,13.93947697,6.955595917,-9.795473099,1.836839539,-0.702714537,2.182002837,12.59106355,5.775436051,-10.04647246,2.646850844,-0.797904991,10.68100917,14.94817915,3.113056127,0.989616544,0.291457116,0.06620315,384.1975403,424.3812561,15.85028603,351.5665588,0.041255564,0.828421505,21.38312582,45.48913574,11.54713013,2.76175189,0.540011326,0.06071234,83291.16629,366829.4063,46001.38564,38450.76953,0.552296092,0.104819213,-12.38307209
-3.151794494,3.434228479,2.376442678,-8.486947372,0.75399671,-2.471282101,4.610173411,10.05382156,2.5924932,-4.272564411,0.562341797,-0.42496919,3.587966222,9.199953519,4.155988221,-9.147051152,1.158313084,-0.994249714,8.441554504,11.59018546,1.562659738,3.216440209,0.185115163,0.277514128,321.5472471,335.6791382,6.003510159,307.2713013,0.018670694,0.915372051,29.65903719,50.55386734,5.537317816,15.8147068,0.186699176,0.312828823,54035.75922,104938.0469,12962.54256,31060.63867,0.239888229,0.295990249,-8.831560442
-1.241901399,3.661460034,2.166335007,-5.43402861,1.744369567,-1.484115233,0.915968118,7.662212849,3.389996386,-6.050466537,3.700998235,-0.789650021,-5.659607633,6.073696801,4.028466573,-10.41579763,0.711792554,-1.714902467,7.985226175,10.48191885,1.749932559,2.01812734,0.219146273,0.19253415,303.4430466,321.2972412,7.249894369,272.8517761,0.023892109,0.849219169,17.59557155,31.8372345,5.812609079,3.394108772,0.330345,0.106608153,23548.26463,70470.36719,8654.104043,11636.5332,0.36750496,0.165126615,-9.415669222
-0.267731625,3.811551817,1.863575555,-4.889274103,6.960610491,-1.282751577,6.096327377,8.741275787,1.539125663,1.458182335,0.252467685,0.166815734,0.655096649,5.899345151,3.623157604,-6.389003139,5.530722235,-1.083002092,7.483709344,9.106985495,0.793237966,5.857662967,0.105995293,0.643205479,344.237609,371.6172791,6.836478178,319.82901,0.019859765,0.860640848,5.717548394,8.687618256,1.223656215,2.916102171,0.21401764,0.335661868,65211.97622,135089.2188,14200.52453,30895.66016,0.217759457,0.228705595,-6.130256302
1.195895879,1.991766146,0.431418867,0.163650937,0.360749522,0.082163731,3.83342515,5.74200964,1.080439891,0.314619094,0.281847134,0.054792505,1.259626932,2.649541679,0.563160233,-1.0470073,0.447084942,-0.395165439,4.301121713,5.853637995,0.939653871,2.108447908,0.218467166,0.360194448,441.9039215,464.0383606,15.52622804,404.5740051,0.03513485,0.871854656,1.687115898,5.182091713,1.094322545,0.177501351,0.648635074,0.034252839,19136.65639,30422.10547,4693.364482,6320.635742,0.2452552,0.207764573,-7.81815978
-0.965038026,1.797181282,1.313961061,-4.76509464,1.361564027,-2.651426813,1.38407174,7.867986202,2.538963015,-4.35756588,1.834415762,-0.553834967,2.164309031,6.279427613,2.101636173,-2.133105838,0.971042555,-0.339697496,4.34668792,7.94442051,1.107787052,2.770820812,0.254857738,0.348775698,323.7697669,343.9290771,6.900238509,305.9999695,0.021312177,0.889718229,13.75720231,20.31196213,2.624662941,7.293217659,0.190784644,0.359060223,32097.11849,57669.91797,4553.967803,19100.94727,0.141880892,0.331211625,-8.083733466
1.436202157,6.309390465,3.557927245,-6.205109584,2.477316461,-0.983472115,-3.750256542,3.796887875,1.770142807,-6.881909847,0.472005791,-1.81251332,-0.544450684,4.030863093,2.142448598,-4.557535998,3.935064569,-1.130660083,6.010669167,7.330942992,0.823238311,3.149103342,0.136962839,0.429563202,329.2727808,375.0500183,15.3582302,300.8127747,0.046642878,0.802060419,5.89466374,15.88076782,1.828635084,2.472967625,0.310218727,0.15572091,46819.57295,90311.04688,15503.44118,20528.02344,0.331131623,0.227303571,-6.617375661
3.678083892,5.859965514,1.950858888,-1.532776361,0.530400868,-0.261567471,-3.864439973,-2.258347273,0.636278963,-5.347136974,0.164649721,2.367721315,-0.242112672,4.112460292,1.963300173,-2.940065239,8.109035173,-0.714916383,6.010848761,7.12830986,0.675101489,3.656918939,0.112313837,0.513013465,446.8972836,461.8181763,5.86295496,429.9139709,0.013119245,0.93091609,8.925607145,15.62771606,2.480242813,4.46165514,0.277879451,0.285496302,35758.73954,77196.69531,8568.588928,20061.60938,0.239622231,0.259876531,-4.734108024
3.052618889,7.638908464,2.014142771,-0.779326718,0.659808133,-0.102020691,-7.065185471,5.44771719,3.042008826,-11.17278767,0.430563195,-2.050911836,1.168993322,6.305181411,2.453608433,-3.041482989,2.098907141,-0.482378347,8.854647725,11.40610513,1.236070398,6.478418326,0.139595661,0.567978136,317.4825835,335.0075989,8.153269071,301.8502197,0.025680996,0.901024994,39.64327909,61.27322388,6.009357658,30.73584747,0.151585787,0.501619558,46029.39029,76822.20313,12466.07431,21661.57031,0.270828578,0.281970178,-11.34758999
-5.207094399,16.05029886,6.943656821,-18.45150444,1.333499316,-1.149605039,16.80038604,43.8046875,17.29873552,-33.05587769,1.029662978,-0.754619644,-2.412246266,17.88361373,7.577959262,-32.68118258,3.141453411,-1.827437288,25.73822863,44.90352924,7.685511187,9.705616822,0.298602957,0.216143742,556.884192,651.5437622,35.24030126,507.1442566,0.063281202,0.778373282,84.15985864,147.3264771,18.92115307,49.3335495,0.224823964,0.334858679,457218.7149,887670.9375,116439.7557,224330.6563,0.254669706,0.252718262,-60.78201734
-2.732756356,9.041536791,3.935342209,-8.258382228,1.440063326,-0.913382583,3.275215163,8.750454903,2.707410317,-4.041148663,0.826635864,-0.461821552,0.162124528,7.202179541,3.449640572,-7.171387775,21.27772162,-0.99572466,7.145598672,10.02214306,1.499975992,2.852579075,0.20991607,0.284627655,391.2392193,432.4284973,21.30014115,340.4148865,0.054442755,0.787216589,12.16284082,26.35295105,3.003388114,3.30741334,0.246931466,0.125504477,132532.1052,2093293.25,144238.2891,21304.8125,1.088327156,0.010177653,-8.484064378
2.301780362,20.89801418,5.824014054,-13.13292109,2.530221454,-0.62842914,-6.146218931,12.27391624,10.85983325,-21.9699955,1.766912856,-1.78997437,2.091158974,14.81890814,5.834723153,-9.949771245,2.790186316,-0.671424045,14.59655754,25.69137817,4.558141282,1.048312596,0.312275087,0.040804062,494.0288905,558.8452759,35.00337185,420.499176,0.070852884,0.752442929,20.53919383,44.33935928,8.132145591,7.075056553,0.395933047,0.159566053,283403.8437,963968.9375,164435.4962,92142.20313,0.580216182,0.095586278,-28.14542166
3.716882581,7.998161196,1.483945606,-0.236712632,0.399244683,-0.029595882,-4.941895325,5.247931957,3.080551408,-9.767653465,0.623354241,-1.861238588,-3.251410623,5.269098621,2.167487822,-8.372742716,0.666629987,-1.58902752,8.005153539,10.35005455,1.128793297,5.624124754,0.141008326,0.543390832,379.003573,410.0061646,11.00713057,330.6130981,0.029042287,0.806361286,5.882539013,10.96308041,1.738431928,2.719225645,0.29552408,0.248034817,117389.652,322607.7813,49522.01611,29937.77344,0.421860149,0.092799291,-5.695566383
-0.119511041,11.29432441,4.386788252,-10.00246928,36.7061338,-0.885619087,-5.364171135,12.35691929,6.826357619,-15.99366093,1.272583862,-1.294308116,2.672927955,15.22312249,5.393280109,-11.6562144,2.017742416,-0.765691428,11.0472225,17.97931523,2.985262303,3.02037236,0.270227408,0.167991513,519.6841745,662.5512085,31.33369131,452.1643982,0.060293718,0.682459548,9.471188429,27.51967812,4.648556166,0.855525672,0.490810229,0.031087779,142169.8197,492264.25,57286.12685,41392.5625,0.402941545,0.084086063,-11.64401891
2.960324475,8.860479215,3.981855712,-11.25167053,1.345074078,-1.269871556,-4.03523233,12.39286804,5.7880163,-11.36080837,1.434370025,-0.916721483,-0.718802519,10.96433262,6.384715106,-12.35822362,8.882432844,-1.12712958,10.5786659,14.00739945,1.967177832,0.891012427,0.185957081,0.063610125,407.9923552,535.984314,53.62415716,339.9985352,0.13143422,0.634344189,11.36444068,21.29985237,3.475442174,3.950500965,0.305817266,0.185470814,87746.92235,277034.125,36834.85046,32202.70898,0.419785099,0.116240947,-10.00392707
0.047405119,7.611939169,3.476695014,-9.590420858,73.34007633,-1.259918221,6.584673569,16.10870743,6.297923989,-12.90494156,0.956451967,-0.801115894,8.971627181,15.63733085,4.85663682,-8.817581262,0.541332884,-0.563880201,13.92210773,18.25901014,2.602286092,1.453676166,0.186917537,0.079614183,424.3640171,491.6044312,17.73818577,369.0816956,0.041799458,0.750769668,17.80891057,50.45392227,8.401337281,5.409079552,0.471749086,0.107208306,102850.4936,557494.625,44867.43397,34979.66406,0.436239365,0.062744397,-13.04395258
-1.081174092,14.49781402,6.257304019,-13.99102157,5.787508289,-0.965043527,7.864945033,27.0887394,9.591951665,-18.66256332,1.219582797,-0.688941743,4.078076839,22.93158837,8.369002458,-21.5808614,2.052193421,-0.94109754,16.08327925,27.27769185,4.95808652,2.763637965,0.308275846,0.101314949,548.8485845,661.3272705,45.60596644,450.3134155,0.083093895,0.680923705,21.09653752,57.87136078,11.2421219,4.375321865,0.532889432,0.075604268,620779.7577,4238360.5,604195.3835,105939.6797,0.973284609,0.024995439,-21.65198934
2.105477407,8.575252849,3.216128569,-5.923880312,1.527505619,-0.690811153,-3.864790847,4.612000942,3.442682982,-9.088392258,0.890781188,-1.970596358,-4.970920903,6.803188806,3.52974323,-9.801554171,0.710078333,-1.440729406,8.902519521,10.44542095,0.837299036,4.506395098,0.094051918,0.431423025,346.4011486,395.600647,19.1803898,299.1173706,0.055370457,0.756109407,6.178884359,17.66591263,2.510816583,1.557317734,0.406354357,0.088153823,54479.98546,403035.8125,40416.88342,9433.027344,0.741866634,0.023404936,-12.31180991
-0.946278618,5.656620687,2.296527934,-5.600020318,2.426904603,-0.989993961,3.651222596,7.719907761,2.224068728,-5.032713413,0.609129865,-0.651913672,1.474662564,6.348702312,2.746044071,-7.945633256,1.862150799,-1.251536592,5.734529386,9.125616598,1.258792399,2.361533009,0.219511021,0.258780652,663.2771882,687.564209,8.997997257,629.5982666,0.013565968,0.915693776,2.855171159,5.385397911,0.963270561,1.06393826,0.337377519,0.197559823,235537.6162,495050.5625,71470.36554,90225.38281,0.303435038,0.182254884,-3.610341638
-1.324461172,9.701002011,4.651579294,-11.46886447,3.512054103,-1.182235037,12.87672842,22.96136475,7.74593342,-12.44438457,0.601545142,-0.541970598,5.699749124,19.73516466,7.07634552,-10.36976496,1.24151877,-0.525446083,17.65097683,24.28096369,4.658218107,2.049015054,0.2639071,0.084387715,469.7978576,535.4715576,22.36229884,438.208374,0.047599831,0.818359757,21.94435139,55.48604202,11.45540704,2.89300561,0.522020762,0.05213934,213352.8437,952417.1875,135472.4567,83562.49219,0.63496907,0.087737279,-10.18763986
1.625016239,4.480815553,1.2358839,-2.176761971,0.760536338,-0.485795933,-3.404077849,6.066635132,2.72487887,-7.92255497,0.800474898,-1.305922443,-2.793985419,5.230247865,3.779683419,-8.639838272,1.352792822,-1.651898437,6.502994105,9.503442093,1.806396933,2.844031472,0.277779267,0.299263303,413.7201952,464.641571,11.26996635,382.7694397,0.027240552,0.823795079,5.977905168,11.24949646,2.382824153,1.175021648,0.398605211,0.104451044,88251.90307,238802.5313,24371.25686,35289.84766,0.276155596,0.147778365,-2.389810061
-1.132162145,4.709331956,1.792658285,-5.728950749,1.583393592,-1.216510283,3.044888954,7.646902084,2.578551022,-3.368745089,0.846845669,-0.440537233,-3.214728672,4.064653213,3.373342514,-8.29002281,1.049339729,-2.039539999,6.324846033,8.849804121,1.518963747,2.861837435,0.240158217,0.323378619,419.3166665,442.9364319,11.29344413,344.6465454,0.026932972,0.778094825,3.869623786,7.259054661,0.935538059,1.895932317,0.241764603,0.261181711,133956.501,358334.875,39651.71522,48391.54297,0.296004411,0.135045585,-3.002467065
-2.807848817,15.60787885,8.638342963,-18.67962287,3.076498604,-1.19680727,0.404589363,13.73304081,6.926617751,-19.40993881,17.12011827,-1.413375164,0.950565417,18.97184943,6.013481524,-13.45665759,6.326215344,-0.709296036,11.77062111,23.12201192,5.40114083,1.098047045,0.458866255,0.047489252,643.7284753,778.3469849,44.74515849,520.458252,0.069509366,0.668671251,0.450843276,1.163756609,0.212112836,0.112196825,0.470480203,0.096409184,502903.9006,2539329.5,434604.6491,11699.58984,0.864190253,0.004607354,-12.39478002
-8.387935282,11.88396492,4.585915523,-19.83993641,0.546727576,-1.669471136,10.47261817,22.41201973,4.288539928,-9.6126194,0.409500266,-0.428904647,-2.880689693,15.23438915,10.53879206,-26.15504214,3.65842669,-1.716842197,17.85063029,30.11720712,4.492426225,5.829559743,0.251667653,0.193562428,598.5839384,701.590332,46.90753077,446.8591309,0.078364165,0.636923159,11.22137914,36.83895874,6.1885904,2.75519371,0.551499983,0.074790217,600035.9836,2415491.75,221102.8254,78739.92969,0.36848261,0.032597888,-4.041608204
-1.264811428,5.468653072,2.707592314,-7.591899244,2.140708294,-1.38825761,-5.028881111,6.459540367,3.369392316,-9.639741898,0.670008346,-1.492326288,-1.190799452,7.063324941,3.766485008,-9.531916067,3.162988529,-1.349494204,7.578199091,11.02648125,1.955910426,1.575238478,0.258096997,0.14285958,456.305404,480.7845154,9.730743377,422.7017517,0.021325067,0.879191692,12.98641066,22.82114029,3.616098364,5.936201096,0.278452488,0.260118514,172502.3835,409159.125,44889.54401,91015.47656,0.260225645,0.222445183,-6.095785851
-3.575469751,2.192814128,1.796011112,-6.857425657,0.502314727,-3.127226139,3.004466651,7.525324345,1.982620419,-3.37124157,0.659890972,-0.447986215,0.750893652,6.447789298,2.309252019,-4.261247115,3.075338316,-0.660884982,5.616315621,8.992524511,1.846719655,1.044520576,0.328813368,0.116154321,323.5362042,339.124054,6.87167386,306.243103,0.021239273,0.903041526,10.44622771,16.55831718,2.832759604,4.328060627,0.271175364,0.26138288,44008.95572,106232.0938,11701.57663,14095.91211,0.265890804,0.13268977,-4.702845941
0.251224855,8.969062132,3.768900307,-8.604653838,15.00209962,-0.959370524,-2.48857625,10.58088207,5.009862514,-11.16627693,2.013144068,-1.055325714,-0.695319365,7.441896627,4.156552125,-10.7299304,5.977903582,-1.441827392,7.700329451,13.1103908,2.089336287,0.514100613,0.271330766,0.039213218,465.5128589,560.5639648,31.54034149,415.0623779,0.067753964,0.740437138,7.089243762,17.96981239,2.604752024,2.123375893,0.367423115,0.118163498,260791.58,1669083.625,201156.1915,69324.13281,0.771329318,0.041534248,-11.55199199
-1.33950949,12.66389203,7.828499253,-13.93992489,5.844302942,-1.100761508,6.269897517,16.04335022,7.542448821,-12.51493073,1.202962058,-0.780069658,0.023275715,13.54484376,6.827149434,-11.19206824,293.3164181,-0.82629733,14.15422954,18.02299495,2.57417975,6.051930834,0.181866469,0.33578941,493.182093,601.4363403,53.68239064,392.2697449,0.108849026,0.652221555,13.85603036,38.58716965,5.220801062,4.472955704,0.376789089,0.115918212,255082.9405,1260548.375,174604.5706,48994.66406,0.684501167,0.038867738,-7.927186686
-0.890395676,5.27948941,2.617196823,-4.426626633,2.939363808,-0.838457337,0.191683744,3.741387129,2.114076378,-4.938615799,11.02898105,-1.319995934,4.657977725,7.439783776,2.254657879,-2.593990018,0.48404222,-0.348664705,6.151010705,8.048036013,1.161871333,3.058358851,0.188891125,0.380013067,396.1544682,428.1219788,16.20429926,359.8914795,0.040903992,0.840628366,9.528925327,14.33180523,2.197578555,4.659076214,0.230621868,0.325086487,77999.29771,156239.6563,24663.49848,33200.75391,0.316201546,0.212498892,-7.056608023
-3.348414306,10.69319676,7.939945804,-17.53763153,2.37125549,-1.640073771,2.317686919,14.96313858,6.549567864,-13.46312332,2.825907076,-0.899752632,3.195507543,17.52225775,9.262876295,-17.50723394,2.898718332,-0.999142587,14.40597885,21.20348489,3.34995043,0.699555424,0.232538897,0.032992474,598.9499562,662.9782715,21.57170373,517.757019,0.03601587,0.780956241,11.16205211,23.8531189,5.281021063,2.218690634,0.473122774,0.093014697,304548.8004,1055241.5,144764.4141,44273.32422,0.475340615,0.041955632,-10.07876285
0.34213777,9.763418116,4.837949769,-11.13855159,14.14035572,-1.140845497,-3.489517604,18.19786072,10.57977022,-16.53189278,3.031871859,-0.908452539,-1.987233278,12.01468824,6.672507208,-14.44629663,3.357686932,-1.202386308,13.60874709,19.07843486,3.30342314,4.399137539,0.242742636,0.230581679,369.5604072,482.4333801,29.97609643,334.7290649,0.081112846,0.693834794,15.38108133,35.5888443,10.25596634,2.47746563,0.666790983,0.069613545,132689.0717,632489.0625,90788.41674,41088.36328,0.684219247,0.064962963,-17.98179368
4.232352385,7.636378116,2.268906145,-4.40458283,0.536086303,-0.576789515,-3.676406174,1.548072219,1.843075259,-8.181168556,0.501325254,-5.284746058,0.599681427,6.991519469,4.260177308,-9.672713799,7.10406746,-1.383492364,7.556820928,10.20544862,1.174096664,2.555480277,0.155369126,0.250403522,413.2942116,515.5387573,27.27514085,380.0391235,0.06599449,0.737168871,9.341291855,14.07348442,1.810611501,4.81167841,0.193828812,0.341896738,144396.1519,395545.9375,34169.81781,97559,0.236639393,0.246643919,-6.794385598
2.366168735,11.16290198,2.940464944,-7.496471796,1.242711435,-0.671552237,-7.118283141,8.482250214,4.478845938,-18.00548553,0.629203117,-2.122725112,2.433406884,9.148056393,3.085413354,-9.449260695,1.267939765,-1.032925497,9.719049119,18.68608551,2.501331994,1.574944348,0.25736386,0.084284338,511.2537607,630.7349243,46.63275434,444.0859375,0.09121254,0.704076975,12.50036655,30.49327469,3.721065436,6.344094276,0.297676506,0.208048966,318130.1682,2210989,293856.5698,91455.21094,0.923699162,0.041363938,-6.180626669
-1.790550015,12.26606139,6.360677749,-10.89817534,3.552359719,-0.888482047,3.116862128,18.63815498,10.34513267,-14.40222359,3.319085747,-0.772727966,0.027399255,16.72084635,8.478391705,-14.32093158,309.4387698,-0.856471693,14.56755134,21.59943687,4.699416511,1.321184172,0.322594814,0.061167529,336.3312293,348.2521362,5.017165313,326.0014038,0.014917334,0.936107406,36.01159473,45.08773422,5.457711364,16.01099586,0.151554281,0.355107573,90746.34104,118243.1563,10042.81107,53360.64063,0.110669047,0.451278893,-16.15516044
0.487870765,2.199899469,0.679103451,-1.284500452,1.391974062,-0.583890523,0.166793281,4.275511742,2.605783541,-4.048041344,15.62283276,-0.946796919,0.382867716,4.3283146,2.160616154,-3.755773304,5.643244562,-0.867721885,3.460982657,5.415656687,0.695740834,0.929112959,0.201024074,0.171560535,334.5641087,347.7844849,6.066235762,322.56073,0.018131759,0.92747303,6.911402352,10.46996307,1.117350525,4.090389729,0.1616677,0.390678525,48900.29538,85465.60938,13864.10674,17142.04297,0.283517853,0.200572407,-8.703404114
0.324397588,2.452259962,1.112072497,-1.775476431,3.428115797,-0.7240164,3.409053775,5.475099087,1.211990658,-0.457311213,0.355521132,-0.083525651,-1.678328221,1.909029542,2.143328806,-6.13848164,1.277061768,-3.215498507,4.585343901,6.369429632,0.962070038,2.176769029,0.209814151,0.341752583,326.442858,331.4906616,2.495553631,318.8692932,0.007644687,0.961925418,8.685042195,11.23227119,1.187749729,5.643084049,0.136758084,0.502399199,27066.75232,41350.25781,5268.440993,18072.23828,0.194646219,0.437052614,-4.202188309
-3.23706233,7.668479606,2.712653177,-8.120557174,0.837998438,-1.058952699,0.421248471,11.95623207,9.24873101,-15.94142056,21.95552424,-1.333314748,4.152743698,11.15707862,4.053245381,-14.40662599,0.976040342,-1.291254323,11.3870447,16.47418946,2.814492824,4.684934064,0.247166223,0.284380247,472.4966469,506.0977173,16.48354468,441.0674744,0.034886056,0.871506548,30.95082678,48.79384995,6.89126696,12.91760826,0.222652112,0.264738451,291862.0874,929883.875,112783.4009,110621.6172,0.386427035,0.11896283,-17.62046728
0.04226998,7.039937828,3.48234363,-7.332853247,82.3833756,-1.041607671,-0.796168656,15.47377872,9.871575004,-18.91775322,12.39884907,-1.222568421,3.125820147,16.49225044,5.900246764,-10.13320756,1.887583574,-0.614422368,11.77436008,19.23065231,4.029497198,2.766685227,0.342226428,0.143868507,369.4645765,432.8020325,28.99458544,326.0687256,0.078477308,0.753390005,19.46940556,40.44599915,6.994561538,4.991068363,0.359259122,0.123400793,147481.8659,1144990.25,111879.7404,48253.49609,0.758599979,0.04214315,-11.10428736
0.03285075,6.547760585,3.367887792,-6.593696433,102.5208785,-1.007015505,1.89859043,11.05590534,5.11529422,-6.915810585,2.69425893,-0.625530915,2.1195441,13.11214527,4.17704762,-9.82754337,1.970729281,-0.749499275,7.360867044,16.19085657,2.9799953,0.965741415,0.404842973,0.059647333,308.8577231,331.1728516,6.340422484,293.3455811,0.020528619,0.885777864,8.033620776,15.44101143,2.327570707,3.048034191,0.289728725,0.19739861,37598.09185,87192.38281,14203.9019,20578.22461,0.37778252,0.23600943,-5.909673917
-4.175144219,3.937735742,3.032124287,-12.01776068,0.726232228,-3.051946972,-4.787075782,6.562425137,4.826323962,-16.74452591,1.00819878,-2.551575913,5.003453668,20.23731801,6.137385794,-10.76760415,1.226629884,-0.532066757,11.00145085,20.9130781,3.821782174,3.350622424,0.347388924,0.160216607,646.8526397,744.4414063,42.81291827,545.6561279,0.066186509,0.732973909,3.083360595,16.80977631,2.877056181,0.210851476,0.933091052,0.012543384,377093.7781,2118825,256120.7683,56545.625,0.679196484,0.026687256,-8.808907254
0.292038478,13.52923335,4.502714722,-10.87875852,15.41822416,-0.804092755,10.13151644,28.56204605,11.07580857,-18.69406891,1.093203435,-0.654507344,-2.143144007,18.57660977,6.731825769,-17.65544753,3.141098194,-0.95041279,15.88860882,30.29247786,6.576494418,1.053735867,0.413912539,0.034785397,406.9669353,496.6543579,25.94057374,359.8964539,0.063741232,0.724641691,35.97029114,62.55532837,9.505053232,12.79453373,0.264247326,0.204531477,138693.0507,507915.25,50761.30609,64531.15234,0.365997473,0.127051023,-1.046674259
-3.024570071,6.595553479,3.947425335,-13.54602779,1.305119485,-2.053812137,1.43950289,11.97062016,6.061250968,-12.00168514,4.210655643,-1.002595103,-0.826708757,14.47888583,5.453926743,-18.1067288,6.597156127,-1.250560921,9.333187491,19.6810067,2.674456114,2.670834199,0.286553347,0.135706178,464.6675231,595.2611694,57.22896218,360.8788757,0.123161098,0.60625301,9.130724205,28.15629387,3.43387887,4.180106163,0.376079574,0.148460809,326621.8124,1802802.125,259515.8255,85012.63281,0.794545299,0.047155831,-4.862323495
-1.022305528,2.347097912,1.324455272,-3.534318122,1.295557185,-1.505824748,-1.608626016,8.035476685,6.297891431,-9.397580147,3.915074957,-1.169511221,-4.796393304,3.673252772,3.106644932,-8.555096284,0.647704376,-2.329024659,8.835916851,10.61748071,0.748048849,6.507715794,0.084660015,0.612924664,430.535567,445.3695984,8.591695346,408.4580994,0.019955832,0.917121646,12.29168615,21.92745972,4.210736432,2.809482336,0.342567845,0.128126211,76333.64227,109116.6563,12620.00076,45238.99609,0.165326852,0.414592947,-8.496877654
0.599931327,6.281946805,2.728337851,-4.973393739,4.547750262,-0.791696252,0.34848689,7.255623341,4.163210149,-8.280256271,11.94653304,-1.141219146,3.025816385,9.247365633,3.265817163,-5.229589525,1.079317694,-0.565522088,6.59108693,9.718763796,1.491750752,2.081225276,0.22632849,0.214145062,345.6100775,400.6139832,22.31521429,295.3627014,0.064567603,0.737275067,10.83271686,24.05624008,4.795431465,0.343200266,0.442680403,0.01426658,69408.87736,319261.5,40103.50407,9430.614258,0.577786381,0.02953884,-11.51575402
-6.097512125,15.3285643,6.153215693,-19.35505762,1.009135458,-1.26267909,-8.00032365,23.76544762,12.64137228,-28.46642494,1.58010761,-1.197807228,-6.429536649,34.3573864,17.56745789,-34.16888591,2.732305429,-0.994513538,24.77036804,39.48540044,6.85426229,7.267724512,0.27671217,0.184061056,674.5568917,732.817688,26.29187991,601.3075562,0.03897652,0.820541816,23.88764586,52.98889923,10.24996782,2.427127838,0.429090748,0.045804459,365772.6796,1064420.25,148748.961,140663.7188,0.406670507,0.132150547,-18.7450164
2.412786999,8.496700605,2.063175013,-4.119439969,0.855100352,-0.484828189,-5.221738645,6.415029526,4.117931906,-10.65642166,0.788613178,-1.661164866,1.055092589,11.34934126,3.833741632,-9.175658511,3.633559436,-0.808474985,8.155260668,11.65671991,2.021384767,1.882001729,0.24786268,0.161452085,451.3274909,560.6765137,50.53907951,347.9735718,0.111978731,0.620631618,6.45923431,14.9330368,2.536344517,0.209306836,0.392669533,0.014016361,206323.5151,775276.4375,126910.764,14973.95313,0.61510567,0.019314341,-9.544992798
-5.922648915,1.769120576,2.898179271,-12.53718326,0.489338354,-7.086675397,6.759152827,13.05214119,3.480098242,-3.929394245,0.514871957,-0.301053612,0.554831819,12.87531751,7.112608067,-10.98179556,12.81939468,-0.852933961,12.32919578,14.76478482,1.263832265,7.903495435,0.102507275,0.535293642,425.1996677,451.186554,10.39234977,391.1250305,0.024441105,0.866880954,15.93604028,26.55002975,4.006165297,9.603538513,0.251390259,0.361714793,138947.3195,243850.7969,27723.44284,68981.89844,0.199524848,0.28288568,-6.577752851
2.082464685,7.942808208,4.958507989,-6.429948841,2.381076627,-0.809530921,-0.570905048,6.593920708,4.789632268,-6.510712624,8.389542677,-0.987381091,-4.021941721,5.665099872,3.592526048,-8.813441697,0.893231751,-1.555743393,8.943109104,11.09394731,1.274058732,5.32850013,0.142462618,0.480306962,351.8767486,379.1126404,8.024899588,335.3473816,0.022805996,0.884558693,13.37031446,22.22254753,5.407947828,5.328495979,0.404474244,0.239778809,46012.17461,80871.17188,10500.58717,26606.5918,0.228213234,0.328999706,-6.565927726
7.210014294,17.68766944,5.840413221,-9.940018952,0.810041837,-0.561974487,-12.19906273,16.42792892,9.984091927,-24.40879822,0.818431067,-1.485811043,-5.881871231,10.67134759,12.00411594,-25.40904522,2.040866838,-2.381053097,22.56153913,27.26397393,2.433738657,16.1073572,0.107871127,0.590792716,423.0555685,456.3327942,16.21341611,380.1024475,0.038324554,0.832950102,41.4202709,72.32212067,12.04459573,6.768002033,0.290789883,0.093581355,116263.2193,330182.25,25826.72576,86043.28906,0.222140122,0.260593321,-10.80723718
1.55772945,7.753636532,2.640905466,-3.162052952,1.695355677,-0.407815473,6.540596262,9.762255669,1.764045338,-0.799163938,0.269707114,-0.081862631,-1.483331998,5.82224236,3.652073746,-9.327920251,2.462074405,-1.602118166,8.310154513,11.94798824,1.337578999,5.261305734,0.160957176,0.440350763,642.1859307,725.75354,23.15749361,577.2471924,0.036060419,0.795376337,1.294557693,2.862018824,0.361239138,0.476569265,0.279044449,0.16651507,596944.7995,2376638.25,282310.4845,115734.7344,0.472925612,0.048696824,-5.885503152
